group,day_of_week,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
C,Saturday,04:30,10.2727,2.3831,0.0909,0.3812,0.0053,0.0346,0.9694,0.08,289.7336,113.2725,13
C,Saturday,05:00,10.3636,5.0512,0.0,0.0,0.0,0.0,1.0,0.0,428.2791,222.7923,13
C,Saturday,05:30,12.8182,3.347,0.0,0.0,0.0,0.0,1.0,0.0,304.7355,97.1465,13
C,Saturday,06:00,17.4545,5.9959,0.0,0.0,0.0,0.0,0.9824,0.0336,271.3236,67.1784,13
C,Saturday,06:30,32.3636,6.8063,0.2727,0.4818,0.0078,0.0146,0.9725,0.0475,265.8036,53.7942,13
C,Saturday,07:00,57.4545,11.6178,0.2727,0.6608,0.0048,0.0097,0.9818,0.0336,261.0218,44.0363,13
C,Saturday,07:30,93.1818,10.7843,0.9091,1.3931,0.0096,0.0174,0.9677,0.0526,258.2355,24.9463,13
C,Saturday,08:00,163.8182,16.8459,0.4545,0.7811,0.0028,0.0048,0.9671,0.0392,269.9727,16.8014,13
C,Saturday,08:30,236.9091,21.1465,1.0,3.9791,0.0041,0.0186,0.973,0.1523,294.3464,16.8225,13
C,Saturday,09:00,331.0909,17.5482,1.3636,2.0036,0.0041,0.0059,0.9817,0.0274,289.8309,15.1538,13
C,Saturday,09:30,396.0909,37.2551,7.3636,10.0983,0.018,0.0256,0.8719,0.2433,310.5445,17.8451,13
C,Saturday,10:00,492.8182,41.3395,1.6364,2.7564,0.0032,0.0053,0.9196,0.1053,308.49,9.7866,13
C,Saturday,10:30,559.0909,38.8861,2.6364,5.9333,0.0046,0.0106,0.9702,0.1162,322.2818,9.641,13
C,Saturday,11:00,605.6364,41.0748,3.2727,8.3083,0.0051,0.0125,0.951,0.1684,324.5186,10.7203,13
C,Saturday,11:30,619.1818,47.2292,7.9091,14.951,0.0126,0.0227,0.8837,0.2424,331.5959,12.5841,13
C,Saturday,12:00,627.5455,44.6336,5.0,9.456,0.0078,0.0143,0.9213,0.2075,332.5436,11.9728,13
C,Saturday,12:30,634.3636,47.2419,7.3636,11.2768,0.0114,0.0177,0.8666,0.2292,330.1445,11.4061,13
C,Saturday,13:00,618.6364,52.6289,6.3636,8.5944,0.0101,0.0135,0.8953,0.1881,333.1395,13.9352,13
C,Saturday,13:30,629.8182,34.0325,13.1818,19.1273,0.0209,0.0295,0.7681,0.3034,332.9182,11.5775,13
C,Saturday,14:00,623.5455,49.5767,8.5455,11.3777,0.0132,0.0181,0.8469,0.2149,334.2845,11.9564,13
C,Saturday,14:30,618.3636,42.4084,3.4545,8.8393,0.0056,0.0153,0.9189,0.1777,329.4545,11.1922,13
C,Saturday,15:00,583.8182,50.787,0.3636,1.2214,0.0006,0.0019,0.9729,0.0227,338.4955,15.6049,13
C,Saturday,15:30,569.7273,40.7401,0.4545,1.2078,0.0008,0.002,0.9952,0.0088,334.8364,17.2248,13
C,Saturday,16:00,547.3636,32.4399,0.8182,1.4081,0.0015,0.0023,0.9968,0.0095,335.0045,10.1779,13
C,Saturday,16:30,507.4545,41.4693,0.5455,0.6545,0.0011,0.0012,0.9967,0.0041,334.0273,11.713,13
C,Saturday,17:00,474.7273,44.2601,1.0909,1.2437,0.0022,0.0026,0.9934,0.0176,335.7727,10.2334,13
C,Saturday,17:30,458.7273,36.8096,0.6364,1.0221,0.0014,0.0021,0.9962,0.0277,332.19,11.7265,13
C,Saturday,18:00,432.9091,36.4183,1.3636,1.0441,0.0031,0.0025,0.9876,0.0121,330.2891,16.564,13
C,Saturday,18:30,397.4545,29.0932,1.8182,3.0708,0.0045,0.0077,0.9802,0.0569,339.1218,18.5053,13
C,Saturday,19:00,356.3636,25.0378,2.2727,4.8801,0.0062,0.0139,0.9423,0.1321,329.1218,19.1946,13
C,Saturday,19:30,317.5455,28.9233,5.2727,10.2094,0.0161,0.0292,0.7966,0.2721,326.8982,11.9021,13
C,Saturday,20:00,287.1818,20.8914,2.9091,5.7697,0.0101,0.0194,0.797,0.2335,334.6964,14.1458,13
C,Saturday,20:30,241.9091,24.6088,0.9091,6.7511,0.0037,0.0238,0.9499,0.2104,327.8836,25.5739,13
C,Saturday,21:00,202.8182,19.5955,1.0909,2.4942,0.0052,0.0113,0.9471,0.114,329.5045,19.6314,13
C,Saturday,21:30,163.2727,13.7396,0.2727,0.9872,0.0018,0.006,0.9791,0.0286,330.4655,15.1461,13
C,Saturday,22:00,136.8182,15.2533,0.3636,0.668,0.0027,0.0047,0.9916,0.0431,318.9664,27.8379,13
C,Saturday,22:30,116.2727,12.6262,0.0,0.866,0.0,0.0084,0.9878,0.0195,320.3027,30.6376,13
C,Saturday,23:00,86.9091,10.2348,0.1818,0.4415,0.0019,0.0048,0.9988,0.0053,308.0573,19.739,13
C,Saturday,23:30,76.0909,7.575,0.0,0.2887,0.0,0.0042,0.9988,0.008,308.7209,35.0762,13
C,Sunday,00:00,48.2222,10.8007,0.4444,0.5223,0.0091,0.0112,1.0,0.0074,288.4744,43.8343,11
C,Sunday,00:30,37.0,6.0498,0.1111,0.6685,0.0032,0.0159,0.9908,0.0154,326.6067,55.9802,11
C,Sunday,01:00,27.4444,5.8732,0.4444,0.5223,0.0153,0.0195,0.9728,0.054,286.6778,76.6601,11
C,Sunday,01:30,23.0,4.7645,0.0,0.9487,0.0,0.0297,0.9768,0.0304,264.2189,45.1526,11
C,Sunday,02:00,17.7778,4.769,0.2222,1.8705,0.0119,0.0678,0.89,0.1749,313.3433,78.6059,11
C,Sunday,02:30,12.1111,6.3239,0.0,3.4785,0.0,0.1242,0.9332,0.2304,319.1222,72.6219,11
C,Sunday,03:00,12.2222,4.7351,0.5556,2.0563,0.0309,0.122,0.9942,0.0729,317.12,94.2127,11
C,Sunday,03:30,8.0,3.2094,0.0,0.0,0.0,0.0,1.0,0.0486,382.3544,82.494,11
C,Sunday,04:00,8.6667,2.6183,0.0,0.0,0.0,0.0,1.0,0.0,424.9967,124.9692,11
C,Sunday,04:30,6.4444,2.7009,0.0,0.0,0.0,0.0,1.0,0.0,392.6089,181.5806,11
C,Sunday,05:00,8.8889,3.2647,0.0,0.0,0.0,0.0,1.0,0.0527,344.7089,170.8791,11
C,Sunday,05:30,9.1111,3.1697,0.0,0.0,0.0,0.0,1.0,0.271,256.4956,118.6227,11
C,Sunday,06:00,14.5556,4.1265,0.0,0.3162,0.0,0.0243,0.9944,0.046,258.3222,88.0022,11
C,Sunday,06:30,22.0,4.111,0.3333,1.2472,0.0152,0.0504,0.9907,0.0319,247.9133,39.815,11
C,Sunday,07:00,34.0556,5.3115,0.0,0.0,0.0,0.0,1.0,0.0516,262.7611,44.6585,11
C,Sunday,07:30,55.7778,6.3288,0.3333,0.6992,0.0059,0.0135,0.9942,0.0178,255.9628,29.2085,11
C,Sunday,08:00,89.7778,16.0717,0.0,0.3162,0.0,0.0037,0.9967,0.0367,274.3506,14.7721,11
C,Sunday,08:30,126.3333,11.9842,0.3333,0.5055,0.0025,0.0039,0.9983,0.0037,280.3606,22.4292,11
C,Sunday,09:00,167.6111,14.6339,0.1111,0.6685,0.0007,0.0037,0.9981,0.003,291.9511,13.6104,11
C,Sunday,09:30,210.7778,34.4801,0.2222,0.6903,0.0012,0.003,0.9996,0.0093,288.2311,14.2397,11
C,Sunday,10:00,259.2222,30.5752,0.7222,0.9626,0.0026,0.0034,0.9963,0.0077,289.3883,11.1075,11
C,Sunday,10:30,308.8333,37.3618,0.5556,1.9538,0.0019,0.0068,0.9875,0.0203,296.2167,11.5054,11
C,Sunday,11:00,332.2778,30.8268,0.6667,1.325,0.002,0.004,0.9862,0.027,304.8078,18.3627,11
C,Sunday,11:30,366.5556,34.2651,1.3333,4.707,0.0036,0.0127,0.944,0.1946,309.5478,14.2364,11
C,Sunday,12:00,394.7778,49.7532,0.3333,1.8499,0.0009,0.0037,0.9825,0.026,306.8822,14.4928,11
C,Sunday,12:30,395.5556,43.7731,1.7778,1.8193,0.0044,0.0045,0.9742,0.0409,306.5167,12.366,11
C,Sunday,13:00,415.2222,44.8955,2.6667,6.8912,0.0058,0.0155,0.9588,0.0844,323.4667,15.1272,11
C,Sunday,13:30,411.4444,45.2893,5.8889,8.537,0.0132,0.0199,0.8503,0.2675,315.5722,16.0027,11
C,Sunday,14:00,417.0,45.7253,2.0,3.6878,0.0047,0.0091,0.9046,0.1607,323.4678,18.2749,11
C,Sunday,14:30,410.5556,42.6933,1.0,1.0488,0.0024,0.0027,0.9892,0.036,316.6356,7.5888,11
C,Sunday,15:00,408.5556,37.391,0.2222,0.9655,0.0006,0.0025,0.9878,0.0225,324.1933,15.2078,11
C,Sunday,15:30,393.2222,43.6981,0.6667,1.2605,0.0015,0.0032,0.9948,0.0194,319.3144,11.4308,11
C,Sunday,16:00,395.4444,39.0418,0.8889,1.805,0.0023,0.0044,0.9939,0.016,315.9256,14.0344,11
C,Sunday,16:30,385.3333,44.1726,1.8889,3.2833,0.0046,0.0078,0.9762,0.1163,322.3356,16.9479,11
C,Sunday,17:00,358.6667,48.5783,0.7778,1.0535,0.0021,0.0025,0.9762,0.0685,323.1778,13.6528,11
C,Sunday,17:30,340.7778,36.6851,0.3333,0.5055,0.001,0.0015,0.9955,0.0087,313.3822,13.7124,11
C,Sunday,18:00,300.4444,34.6454,0.0,0.9487,0.0,0.0031,0.993,0.0174,323.9589,16.8821,11
C,Sunday,18:30,283.5556,39.3489,0.5556,1.5583,0.0021,0.0049,0.9964,0.0173,319.3322,17.1868,11
C,Sunday,19:00,257.6667,27.9408,0.0,0.6325,0.0,0.0022,0.9961,0.0053,320.7344,18.9697,11
C,Sunday,19:30,228.7778,34.1659,0.6667,1.2472,0.0028,0.0047,0.9854,0.0659,322.0078,11.8839,11
C,Sunday,20:00,212.4444,21.256,0.3333,0.6992,0.0016,0.003,0.9838,0.0198,318.5244,20.2121,11
C,Sunday,20:30,192.4444,16.2401,0.2222,0.9655,0.0011,0.0048,0.9915,0.0208,317.4378,20.4319,11
C,Sunday,21:00,171.2222,20.783,0.0,0.3162,0.0,0.0016,0.996,0.0101,311.6267,26.1205,11
C,Sunday,21:30,145.8889,13.0734,0.2222,0.4701,0.0014,0.0032,0.9986,0.0031,304.2644,22.4251,11
C,Sunday,22:00,122.0,18.8308,0.0,0.3162,0.0,0.0026,0.9881,0.0422,314.7111,23.4053,11
C,Sunday,22:30,107.3333,14.8769,0.5556,0.9283,0.0046,0.0079,0.9958,0.0171,309.9256,15.8115,11
C,Sunday,23:00,86.3333,8.9399,0.0,0.6325,0.0,0.0065,1.0,0.0038,310.7533,33.5794,11
C,Sunday,23:30,71.8889,15.4025,0.1111,0.4113,0.0015,0.0057,1.0,0.004,302.3756,33.882,11
D,Monday,00:00,29.5,4.2319,0.1,0.3954,0.003,0.0134,1.0,0.01,301.756,42.3311,12
D,Monday,00:30,21.4,4.6605,0.0,0.3015,0.0,0.0126,1.0,0.0,326.308,74.284,12
D,Monday,01:00,14.6,3.8248,0.0,0.0,0.0,0.0,1.0,0.0,333.196,98.756,12
D,Monday,01:30,12.3,5.6751,0.1,0.3954,0.0046,0.0229,1.0,0.0126,352.735,109.4772,12
D,Monday,02:00,7.8,2.4694,0.3,0.6796,0.0393,0.0882,1.0,0.0,316.137,122.8378,12
D,Monday,02:30,7.8,2.9183,0.2,0.4553,0.0168,0.0557,1.0,0.1759,321.254,136.7276,12
D,Monday,03:00,4.9,2.1934,0.2,0.6661,0.031,0.0975,0.9433,0.1963,389.89,127.3895,12
D,Monday,03:30,4.1,2.3533,0.3,0.4936,0.0492,0.0876,0.8779,0.1893,213.106,98.2144,12
D,Monday,04:00,4.1111,2.5391,0.2222,0.4701,0.0309,0.1113,0.65,0.2736,271.4656,134.7776,11
D,Monday,04:30,5.0,2.8284,0.2222,0.6903,0.05,0.1432,0.6982,0.2554,220.6,64.6936,11
D,Monday,05:00,4.1,2.3378,0.1,0.3954,0.01,0.1016,0.8361,0.2422,301.028,221.3975,12
D,Monday,05:30,4.1,1.9287,0.0,0.3015,0.0,0.0431,0.8931,0.2558,310.196,103.0216,12
D,Monday,06:00,10.9,4.051,0.0,0.603,0.0,0.0302,0.9413,0.0539,232.109,36.3395,12
D,Monday,06:30,18.2,5.1175,0.3,0.4936,0.0154,0.0291,0.9419,0.0586,246.969,44.9583,12
D,Monday,07:00,31.3,5.8456,0.1,0.641,0.0031,0.0249,0.9621,0.0255,275.995,41.3878,12
D,Monday,07:30,51.2,8.5805,0.4,0.5152,0.0076,0.0107,0.9874,0.0177,264.761,31.4572,12
D,Monday,08:00,105.9,11.8664,0.2,0.7909,0.0017,0.007,0.9936,0.0106,264.414,25.1893,12
D,Monday,08:30,163.1,22.9817,1.8,2.8071,0.0106,0.0137,0.9592,0.0909,283.589,16.5049,12
D,Monday,09:00,262.1,32.4807,1.1,2.4443,0.0039,0.0085,0.9582,0.0743,290.028,8.998,12
D,Monday,09:30,316.7,33.2706,6.4,6.2225,0.0201,0.0177,0.8386,0.1983,303.825,9.2317,12
D,Monday,10:00,386.7,36.2319,3.9,9.3756,0.0106,0.0251,0.8621,0.1768,312.182,5.8442,12
D,Monday,10:30,438.2,41.35,10.4,10.5569,0.024,0.0206,0.7287,0.1409,316.135,14.1662,12
D,Monday,11:00,470.2,23.8165,4.3,14.0812,0.0092,0.0298,0.843,0.1608,320.891,12.1578,12
D,Monday,11:30,478.6,44.7786,6.3,6.7277,0.013,0.0144,0.8815,0.1466,321.38,10.5167,12
D,Monday,12:00,522.5,41.1439,8.8,8.6175,0.0164,0.0156,0.8274,0.1722,325.085,12.0783,12
D,Monday,12:30,526.7,48.5205,11.1,13.1319,0.021,0.0245,0.7769,0.2085,324.296,12.2106,12
D,Monday,13:00,522.0,34.7092,6.2,6.1871,0.0118,0.0116,0.8404,0.1693,325.791,11.3939,12
D,Monday,13:30,526.1,42.8423,4.9,15.7807,0.0091,0.033,0.8933,0.134,322.318,17.8364,12
D,Monday,14:00,550.9,42.2169,4.4,26.6794,0.0078,0.05,0.9187,0.1492,318.182,20.0284,12
D,Monday,14:30,560.9,29.1961,8.5,57.4923,0.0152,0.1109,0.8177,0.164,327.978,8.5892,12
D,Monday,15:00,555.6,44.2028,3.4,37.4347,0.0063,0.0572,0.9389,0.1738,328.047,14.1483,12
D,Monday,15:30,550.0,39.4658,5.3,13.9489,0.0096,0.0225,0.919,0.1606,330.746,14.2741,12
D,Monday,16:00,560.7,31.6266,2.0,5.6084,0.0036,0.0088,0.9718,0.0932,335.177,11.4339,12
D,Monday,16:30,541.7,26.726,4.7,5.0979,0.0086,0.0098,0.9194,0.1079,338.571,11.5296,12
D,Monday,17:00,520.3,38.1479,2.2,1.5457,0.0043,0.003,0.9501,0.0469,340.7,10.5815,12
D,Monday,17:30,478.2,22.5116,4.0,6.9479,0.0084,0.0146,0.9272,0.1113,332.817,14.5829,12
D,Monday,18:00,440.7,21.7069,1.6,1.493,0.0036,0.0033,0.9395,0.0501,335.438,12.7401,12
D,Monday,18:30,383.3,24.8389,1.1,1.456,0.003,0.0036,0.9803,0.0296,336.436,12.4348,12
D,Monday,19:00,353.6,23.0255,2.0,3.2474,0.0057,0.0088,0.9502,0.0651,321.297,12.7358,12
D,Monday,19:30,325.4,20.5602,6.8,7.7921,0.0211,0.023,0.7787,0.1857,335.869,21.1341,12
D,Monday,20:00,281.3,26.2621,5.6,5.6514,0.0193,0.0192,0.8391,0.16,322.415,16.752,12
D,Monday,20:30,242.1,27.8478,2.1,4.0779,0.0088,0.0155,0.9376,0.1174,324.263,32.172,12
D,Monday,21:00,201.2,13.4654,2.9,5.7186,0.0144,0.031,0.9194,0.1592,329.039,35.3096,12
D,Monday,21:30,162.1,15.1289,0.5,2.6112,0.003,0.0145,0.9698,0.1263,339.285,27.7547,12
D,Monday,22:00,132.4,12.4882,0.9,0.9964,0.0065,0.0073,0.9825,0.0315,326.741,25.0579,12
D,Monday,22:30,113.0,12.7671,0.4,0.6822,0.0037,0.006,0.9992,0.019,325.442,36.5599,12
D,Monday,23:00,89.4,8.9306,0.5,0.5222,0.0056,0.0061,1.0,0.0,336.609,43.7006,12
D,Monday,23:30,64.6,9.5094,0.2,0.6661,0.0034,0.011,1.0,0.0,318.444,42.7967,12
D,Tuesday,00:00,44.7273,8.5925,0.3636,0.668,0.0093,0.0162,0.9976,0.0394,314.4164,52.1619,13
D,Tuesday,00:30,32.0,6.6708,0.0,0.0,0.0,0.0,1.0,0.0,337.4809,43.5548,13
D,Tuesday,01:00,25.0909,5.8635,0.0,0.0,0.0,0.0,1.0,0.0,363.0545,86.0241,13
D,Tuesday,01:30,17.0,4.6904,0.1818,0.6439,0.0126,0.0377,1.0,0.0,344.65,69.0815,13
D,Tuesday,02:00,11.5455,3.9076,0.3636,0.8957,0.0289,0.0697,0.9718,0.1001,321.06,96.9039,13
D,Tuesday,02:30,8.8182,3.0978,0.0,0.0,0.0,0.0,0.9924,0.0859,301.2482,84.0833,13
D,Tuesday,03:00,2.0909,1.0045,0.0,0.0,0.0,0.0,1.0,0.0962,348.9091,186.7209,13
D,Tuesday,03:30,0.2727,0.4818,0.0,0.0,0.0,0.0,1.0,0.0,72.2727,142.3076,13
D,Tuesday,04:00,0.1818,0.4415,0.0,0.0,0.0,0.0,1.0,0.2887,32.8182,316.5392,13
D,Tuesday,04:30,0.1818,0.4415,0.0,0.0,0.0,0.0,1.0,0.0,32.9091,99.7096,13
D,Tuesday,05:00,0.1818,0.4415,0.0,0.0,0.0,0.0,1.0,0.0,32.8182,99.4299,13
D,Tuesday,05:30,0.4545,0.5189,0.0,0.0,0.0,0.0,1.0,0.2887,127.9091,171.7157,13
D,Tuesday,06:00,12.1818,2.7957,0.0,0.0,0.0,0.0,0.9935,0.0272,227.9891,46.6257,13
D,Tuesday,06:30,19.0,5.6051,0.2727,0.9872,0.0106,0.0502,0.9574,0.0773,246.5873,41.6154,13
D,Tuesday,07:00,37.0,9.6437,0.0909,0.3812,0.0019,0.0107,0.9693,0.0456,278.5427,43.7784,13
D,Tuesday,07:30,63.0,6.5765,0.0909,0.3812,0.0014,0.006,1.0,0.0,276.08,27.9491,13
D,Tuesday,08:00,112.8182,13.0247,0.4545,0.666,0.0042,0.006,0.9993,0.0035,280.5927,17.1182,13
D,Tuesday,08:30,166.1818,18.5611,0.1818,0.4415,0.0011,0.0029,0.9916,0.0142,290.1155,27.8831,13
D,Tuesday,09:00,247.8182,18.6077,0.0,0.2887,0.0,0.0013,0.9836,0.0338,293.3964,13.9523,13
D,Tuesday,09:30,308.0,21.2975,1.5455,1.5014,0.0051,0.0046,0.9551,0.0713,300.3482,16.5136,13
D,Tuesday,10:00,371.0,25.9503,1.9091,3.3464,0.0051,0.0093,0.9397,0.0957,306.4891,10.2959,13
D,Tuesday,10:30,405.7273,31.0598,6.9091,5.2665,0.0172,0.0128,0.7888,0.1761,306.85,10.2787,13
D,Tuesday,11:00,435.5455,22.903,5.1818,4.7047,0.0121,0.0111,0.8422,0.1096,324.9136,9.7994,13
D,Tuesday,11:30,470.9091,32.3182,4.8182,7.4354,0.0102,0.0166,0.8772,0.1253,318.6564,13.3524,13
D,Tuesday,12:00,482.8182,37.3572,2.9091,2.6971,0.0059,0.0053,0.9399,0.0737,319.1336,13.1365,13
D,Tuesday,12:30,489.2727,28.0917,7.3636,11.0234,0.0154,0.0205,0.8902,0.1834,323.3364,16.5046,13
D,Tuesday,13:00,489.9091,37.3104,6.1818,7.3142,0.0127,0.0147,0.8222,0.1871,319.9382,14.8752,13
D,Tuesday,13:30,471.7273,35.7005,4.6364,30.5417,0.0089,0.0759,0.8925,0.1324,327.2109,21.0521,13
D,Tuesday,14:00,521.1818,39.6262,7.9091,12.4417,0.0133,0.0223,0.8493,0.1733,325.4109,11.5686,13
D,Tuesday,14:30,496.0909,31.7356,3.6364,6.794,0.011,0.0187,0.8468,0.1897,327.5455,14.6512,13
D,Tuesday,15:00,500.7273,19.912,2.8182,5.1099,0.0065,0.0105,0.9172,0.1455,325.8591,10.7766,13
D,Tuesday,15:30,511.2727,34.4018,5.1818,13.6933,0.0103,0.0254,0.9401,0.1843,322.3064,18.4967,13
D,Tuesday,16:00,527.2727,44.1395,1.7273,3.2493,0.0034,0.0058,0.9731,0.094,326.2027,13.5352,13
D,Tuesday,16:30,503.8182,29.1092,1.7273,6.362,0.0032,0.0136,0.9884,0.1249,329.1418,10.2713,13
D,Tuesday,17:00,454.1818,29.601,1.0,2.9861,0.002,0.0073,0.9916,0.0532,329.5445,20.7921,13
D,Tuesday,17:30,435.7273,31.5943,1.0,12.1484,0.0019,0.0281,0.9882,0.1876,328.6036,17.4842,13
D,Tuesday,18:00,406.9091,30.4881,2.5455,1.9395,0.0054,0.005,0.9533,0.0948,330.5609,14.7272,13
D,Tuesday,18:30,352.8182,21.0246,1.0,1.5546,0.0027,0.0042,0.9731,0.0215,331.9664,24.9727,13
D,Tuesday,19:00,321.8182,24.8367,1.2727,2.5667,0.0062,0.0114,0.9832,0.0422,322.9409,8.6837,13
D,Tuesday,19:30,295.0909,26.3412,5.1818,4.4122,0.0148,0.0138,0.8655,0.1489,332.7145,18.0549,13
D,Tuesday,20:00,258.4545,22.0116,3.1818,6.3893,0.0195,0.0267,0.8623,0.17,329.0182,16.4815,13
D,Tuesday,20:30,224.4545,18.709,1.1818,2.6482,0.0067,0.0108,0.9319,0.1528,315.5209,17.7054,13
D,Tuesday,21:00,179.2727,15.3706,1.2727,2.6063,0.0083,0.0179,0.938,0.1042,323.07,25.8645,13
D,Tuesday,21:30,162.0909,14.2895,0.5455,3.6984,0.0059,0.0218,0.9643,0.1419,336.9973,29.8654,13
D,Tuesday,22:00,126.3636,13.1512,0.5455,2.0972,0.0041,0.0157,0.9796,0.152,340.2536,33.4539,13
D,Tuesday,22:30,103.9091,11.1056,0.6364,0.7533,0.006,0.007,0.9931,0.0947,327.2118,25.6518,13
D,Tuesday,23:00,77.8182,12.6655,0.2727,0.4818,0.0031,0.0056,0.9976,0.0104,333.5027,30.5395,13
D,Tuesday,23:30,61.8182,10.0188,0.3636,0.5068,0.0055,0.0082,1.0,0.0,327.47,31.1014,13
D,Wednesday,00:00,40.9091,9.7403,0.1818,0.6439,0.004,0.0121,1.0,0.0058,321.0236,47.9891,13
D,Wednesday,00:30,30.0909,6.4884,0.0909,0.3812,0.0027,0.0116,1.0,0.0,358.9755,45.4851,13
D,Wednesday,01:00,22.4545,4.3324,0.0,0.2887,0.0,0.0161,1.0,0.0103,320.4018,67.6906,13
D,Wednesday,01:30,16.9091,2.4927,0.0,0.2887,0.0,0.0161,0.989,0.0323,330.2264,54.0791,13
D,Wednesday,02:00,9.6364,2.3289,0.0,0.2887,0.0,0.024,1.0,0.0,359.3318,140.9825,13
D,Wednesday,02:30,9.1818,4.5708,0.0909,0.6166,0.0079,0.0359,1.0,0.0,356.8118,77.862,13
D,Wednesday,03:00,2.0909,1.7926,0.0909,0.3812,0.0152,0.082,1.0,0.0,328.8755,223.1323,13
D,Wednesday,03:30,0.3636,1.4193,0.0,0.2887,0.0,0.0577,1.0,0.0722,102.2273,255.2999,13
D,Wednesday,04:00,0.3636,0.5068,0.0,0.0,0.0,0.0,1.0,0.0,69.4545,158.9552,13
D,Wednesday,04:30,0.5,1.2432,0.1,0.9205,0.075,0.3526,1.0,0.0,97.5,201.7904,12
D,Wednesday,05:00,0.4545,1.5704,0.0,0.5774,0.0,0.1155,1.0,0.0962,80.4545,194.738,13
D,Wednesday,05:30,1.6364,2.1265,0.0,0.0,0.0,0.0,1.0,0.0,144.5009,199.1835,13
D,Wednesday,06:00,13.1818,4.867,0.0,0.2887,0.0,0.0131,0.9917,0.0463,238.13,64.3198,13
D,Wednesday,06:30,23.6364,4.8225,1.0909,1.857,0.0429,0.0884,0.9619,0.0597,274.2227,48.9807,13
D,Wednesday,07:00,41.9091,8.3708,0.0,0.2887,0.0,0.0074,0.9878,0.0307,244.4718,46.6327,13
D,Wednesday,07:30,72.1818,8.1732,0.3636,0.9844,0.005,0.0142,0.9881,0.0491,265.6191,30.0749,13
D,Wednesday,08:00,122.3636,17.0525,0.2727,0.6608,0.002,0.0052,0.9889,0.0232,284.72,22.4681,13
D,Wednesday,08:30,179.8182,23.1013,0.5455,14.0323,0.0032,0.0637,0.9622,0.1717,291.1891,22.1562,13
D,Wednesday,09:00,267.9091,21.6319,0.6364,5.6266,0.0024,0.0183,0.9817,0.1105,280.7436,17.8491,13
D,Wednesday,09:30,312.2727,18.4187,3.4545,5.804,0.0107,0.0189,0.9125,0.095,300.1109,13.8584,13
D,Wednesday,10:00,366.4545,28.6866,4.6364,12.361,0.0128,0.0309,0.8713,0.1666,303.5136,13.2032,13
D,Wednesday,10:30,395.4545,25.0458,13.5455,14.7002,0.0341,0.0376,0.7227,0.23,316.5627,15.4873,13
D,Wednesday,11:00,442.1818,21.8819,2.4545,6.7389,0.0057,0.0146,0.8476,0.1334,315.9455,11.4977,13
D,Wednesday,11:30,454.1818,14.1715,3.7273,4.1438,0.0082,0.0089,0.9205,0.1082,319.9836,14.7051,13
D,Wednesday,12:00,469.3636,25.5098,3.0909,3.1911,0.0065,0.0073,0.9449,0.0534,321.5155,9.8044,13
D,Wednesday,12:30,471.8182,24.0148,3.8182,6.1427,0.0081,0.0127,0.8896,0.1319,312.4982,13.4428,13
D,Wednesday,13:00,475.5455,31.1381,5.2727,9.1766,0.0111,0.0187,0.883,0.1378,324.4718,7.6853,13
D,Wednesday,13:30,483.4545,26.6649,2.1818,8.122,0.0045,0.0166,0.9009,0.1592,316.9436,11.5009,13
D,Wednesday,14:00,506.2727,22.126,0.8182,2.1315,0.0016,0.0041,0.9753,0.0862,316.1082,13.885,13
D,Wednesday,14:30,495.3636,36.1821,2.4545,5.6027,0.005,0.0099,0.925,0.1101,325.1236,11.6038,13
D,Wednesday,15:00,493.8182,28.0242,1.6364,2.3043,0.0033,0.0051,0.9741,0.0413,330.0482,11.2883,13
D,Wednesday,15:30,492.6364,32.1435,2.5455,3.8569,0.0053,0.0078,0.9415,0.1092,328.5,10.5074,13
D,Wednesday,16:00,479.6364,25.9975,2.3636,3.354,0.0049,0.0069,0.957,0.07,324.1818,14.7095,13
D,Wednesday,16:30,468.0,29.0187,1.5455,2.924,0.0032,0.0062,0.9722,0.0762,328.5609,13.2647,13
D,Wednesday,17:00,467.4545,46.1433,3.4545,34.3677,0.0071,0.1011,0.9356,0.1167,315.0436,23.5591,13
D,Wednesday,17:30,419.3636,43.481,3.9091,34.9309,0.0096,0.0685,0.8848,0.1756,330.77,13.421,13
D,Wednesday,18:00,381.5455,21.6616,1.7273,11.3927,0.0045,0.0265,0.969,0.1894,325.3473,22.4743,13
D,Wednesday,18:30,342.2727,27.4339,2.0,2.2913,0.0058,0.0061,0.9739,0.1059,328.5509,19.0003,13
D,Wednesday,19:00,314.1818,21.082,3.2727,3.4152,0.0106,0.0121,0.9317,0.1124,315.6818,21.6611,13
D,Wednesday,19:30,281.5455,21.4835,2.3636,2.1531,0.0083,0.0076,0.8922,0.1091,330.9873,17.9995,13
D,Wednesday,20:00,255.6364,16.9835,4.1818,4.0506,0.0161,0.0158,0.8585,0.1123,322.4745,19.1413,13
D,Wednesday,20:30,217.9091,16.7423,1.0909,1.5105,0.005,0.0066,0.9218,0.1006,317.0436,21.1414,13
D,Wednesday,21:00,180.0,16.7929,6.7273,8.1117,0.0365,0.044,0.8301,0.1872,320.2555,17.991,13
D,Wednesday,21:30,155.2727,17.4739,1.2727,2.5085,0.0079,0.016,0.9054,0.1686,320.4709,30.9401,13
D,Wednesday,22:00,120.5455,18.2,0.4545,0.5189,0.0036,0.0049,0.9847,0.0592,315.7373,28.4254,13
