group,day_of_month,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
A,6,08:30,79.0,51.8845,0.0,1.4142,0.0,0.014,0.8861,0.1269,268.08,70.8603,3
A,6,09:00,108.0,59.7704,0.0,0.0,0.0,0.0,1.0,0.0228,314.21,65.9413,3
A,6,09:30,141.0,88.193,0.0,0.7071,0.0,0.004,0.9858,0.0519,354.88,30.2086,3
A,6,10:00,151.0,105.4253,0.0,0.7071,0.0,0.0032,0.9934,0.0747,325.39,48.5336,3
A,6,10:30,198.0,116.1077,0.0,0.0,0.0,0.0,0.9697,0.0256,296.81,37.8038,3
A,6,11:00,197.0,116.4496,0.0,0.7071,0.0,0.003,0.9848,0.0085,298.29,36.6923,3
A,6,11:30,179.0,111.79,0.0,0.0,0.0,0.0,1.0,0.0029,350.65,8.6004,3
A,6,12:00,238.0,135.2072,1.0,2.9155,0.0042,0.0117,1.0,0.0818,327.47,11.9231,3
A,6,12:30,244.0,131.7953,1.0,2.2361,0.0039,0.0093,0.9828,0.0852,302.17,31.1139,3
A,6,13:00,217.0,94.7233,1.0,3.6056,0.0046,0.0462,0.9444,0.1337,328.62,36.3666,3
A,6,13:30,232.0,114.0395,0.0,0.0,0.0,0.0,0.9807,0.0647,315.88,44.0588,3
A,6,14:00,197.0,96.3846,0.0,0.7071,0.0,0.0028,0.9949,0.0061,313.59,44.6705,3
A,6,14:30,248.0,111.072,1.0,0.7071,0.004,0.0057,0.996,0.0088,292.71,34.4881,3
A,6,15:00,235.0,118.8108,1.0,0.0,0.0043,0.0072,0.9615,0.0275,334.79,11.7485,3
A,6,15:30,226.0,101.415,0.0,0.0,0.0,0.0,0.9747,0.0261,312.65,31.7846,3
A,6,16:00,212.0,98.8433,0.0,1.4142,0.0,0.0055,0.9875,0.102,328.65,7.0535,3
A,6,16:30,214.0,98.3489,0.0,0.0,0.0,0.0,0.9953,0.0354,320.45,49.2503,3
A,6,17:00,197.0,100.896,0.0,2.8284,0.0,0.0134,1.0,0.164,335.17,43.5315,3
A,6,17:30,176.0,88.3883,1.0,0.7071,0.0057,0.004,0.9086,0.0648,314.45,29.4271,3
A,6,18:00,148.0,73.1198,0.0,0.0,0.0,0.0,0.9797,0.016,343.97,22.9227,3
A,6,18:30,127.0,65.6049,0.0,0.0,0.0,0.0,0.9921,0.0072,320.77,22.8092,3
A,6,19:00,80.0,37.2022,0.0,0.0,0.0,0.0,1.0,0.0,345.93,39.928,3
A,6,19:30,46.0,24.5051,0.0,0.0,0.0,0.0,1.0,0.01,292.28,23.6468,3
A,6,20:00,39.0,16.14,0.0,0.7071,0.0,0.0141,1.0,0.0372,311.61,64.4839,3
A,6,20:30,43.0,20.5548,0.0,0.7071,0.0,0.0157,0.9767,0.1133,296.77,8.9828,3
A,6,21:00,29.0,11.4237,0.0,1.4142,0.0,0.0488,0.9143,0.1369,360.03,57.6118,3
A,6,21:30,11.0,7.9057,0.0,0.0,0.0,0.0,1.0,0.0,282.64,77.7366,3
A,6,22:00,21.0,6.0415,0.0,0.0,0.0,0.0,1.0,0.0,313.42,153.2612,3
A,6,22:30,12.0,2.0,2.0,1.5811,0.1667,0.1226,0.7273,0.1037,324.2,115.6789,3
A,6,23:00,7.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.101,327.14,88.6703,3
A,6,23:30,5.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,204.33,58.6779,3
A,7,00:00,5.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,295.0,59.3218,3
A,7,00:30,5.0,3.1623,0.0,0.0,0.0,0.0,1.0,0.0,414.14,178.433,3
A,7,01:00,4.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.0,286.0,66.6194,3
A,7,01:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,0.0,1
A,7,02:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,1
A,7,02:30,3.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,200.0,130.1076,2
A,7,03:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148.0,0.0,1
A,7,03:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2799.0,0.0,1
A,7,04:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,0.0,1
A,7,05:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.5,526.7946,2
A,7,05:30,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,278.75,1.7678,2
A,7,06:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,164.5,116.6726,2
A,7,06:30,3.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.7071,261.5,148.5588,3
A,7,07:00,7.0,2.9155,0.0,0.7071,0.0,0.0884,0.6667,0.2156,272.0,63.7272,3
A,7,07:30,6.0,8.5147,0.0,0.0,0.0,0.0,1.0,0.275,289.2,181.8873,3
A,7,08:00,33.0,15.5242,0.0,1.4142,0.0,0.0272,1.0,0.2404,305.48,15.5669,3
A,7,08:30,74.0,23.1193,0.0,0.0,0.0,0.0,0.8506,0.1199,297.95,52.5056,3
A,7,09:00,99.0,22.7706,0.0,0.0,0.0,0.0,0.9697,0.0308,319.73,33.4772,3
A,7,09:30,138.0,46.6905,1.0,0.7071,0.0057,0.0042,0.9657,0.0584,312.05,58.9718,3
A,7,10:00,148.0,36.1386,0.0,0.7071,0.0,0.0068,0.9515,0.02,315.23,13.1376,3
A,7,10:30,197.0,63.7377,0.0,2.1213,0.0,0.0105,0.972,0.1265,309.25,29.494,3
A,7,11:00,211.0,39.2237,0.0,2.1213,0.0,0.0129,0.9621,0.1411,332.38,16.7943,3
A,7,11:30,242.0,73.7055,1.0,2.9155,0.004,0.0229,0.9835,0.0152,290.71,17.1204,3
A,7,12:00,221.0,53.9676,0.0,14.1421,0.0,0.0943,0.9317,0.2656,309.31,14.5954,3
A,7,12:30,206.0,44.7269,0.0,5.6569,0.0,0.0341,0.9804,0.2726,319.26,4.7443,3
A,7,13:00,234.0,57.8705,0.0,0.7071,0.0,0.0037,0.9668,0.1382,314.47,10.4328,3
A,7,13:30,212.0,35.8469,1.0,0.7071,0.0047,0.0035,0.9817,0.0068,342.33,12.6501,3
A,7,14:00,248.0,63.1229,0.0,0.7071,0.0,0.0028,0.9851,0.0138,318.81,4.2539,3
A,7,14:30,243.0,56.7539,2.0,1.4142,0.007,0.005,0.9336,0.0505,334.34,18.8012,3
A,7,15:00,251.0,66.4267,1.0,3.6056,0.0034,0.0147,0.8095,0.1168,324.63,3.0637,3
A,7,15:30,228.0,57.1183,0.0,0.0,0.0,0.0,0.9825,0.01,327.68,19.0026,3
A,7,16:00,205.0,46.4866,1.0,2.2361,0.0038,0.0114,0.9403,0.0369,346.52,30.1985,3
A,7,16:30,244.0,76.3806,0.0,0.7071,0.0,0.0029,0.9919,0.0412,340.08,44.5267,3
A,7,17:00,213.0,58.5918,2.0,1.4142,0.0094,0.0077,0.9318,0.049,346.33,27.4057,3
A,7,17:30,158.0,65.1959,0.0,0.0,0.0,0.0,0.9762,0.0245,308.02,12.6209,3
A,7,18:00,154.0,19.5576,0.0,0.0,0.0,0.0,0.9675,0.0329,314.43,37.7954,3
A,7,18:30,136.0,25.4657,0.0,0.7071,0.0,0.0071,0.9853,0.0158,316.74,14.8944,3
A,7,19:00,89.0,18.3984,0.0,0.0,0.0,0.0,1.0,0.0224,313.13,29.4571,3
A,7,19:30,69.0,13.7295,1.0,1.0,0.0154,0.0145,0.9773,0.0791,341.27,29.2586,3
A,7,20:00,55.0,9.4868,0.0,0.7071,0.0,0.0144,1.0,0.1621,328.35,62.2154,3
A,7,20:30,37.0,4.9497,0.0,1.4142,0.0,0.0383,0.973,0.0032,306.25,57.2823,3
A,7,21:00,39.0,7.1063,0.0,1.4142,0.0,0.0363,0.973,0.0251,260.86,66.7127,3
A,7,21:30,20.0,8.7464,0.0,0.0,0.0,0.0,0.9688,0.1051,389.0,137.8241,3
A,7,22:00,17.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.0,328.59,117.5149,3
A,7,22:30,10.0,3.5355,0.0,0.7071,0.0,0.0707,0.4,0.4425,221.4,44.4705,3
A,7,23:00,8.0,5.0,0.0,0.0,0.0,0.0,0.75,0.1311,346.0,91.0647,3
A,7,23:30,6.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.1179,330.2,205.6011,3
A,8,00:00,2.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.0,300.0,77.1338,3
A,8,00:30,11.0,8.0623,0.0,4.9497,0.0,0.2475,1.0,0.2176,344.0,103.5156,3
A,8,01:00,4.0,8.5147,0.0,4.9497,0.0,0.3094,0.6667,0.2357,481.0,238.8633,3
A,8,01:30,6.0,6.0828,0.0,4.2426,0.0,0.3263,1.0,0.6061,258.43,20.4798,3
A,8,02:00,6.0,5.6569,3.0,4.2426,0.3,0.4243,0.5,0.7071,403.75,44.9013,2
A,8,02:30,1.0,2.1213,0.0,0.7071,0.0,0.1768,1.0,0.4714,179.67,333.1295,3
A,8,03:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,572.25,310.0663,2
A,8,03:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,456.0,128.6934,2
A,8,04:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.5,122.3295,2
A,8,04:30,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,355.75,331.2795,2
A,8,05:00,2.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,149.585,96.2867,2
A,8,05:30,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,23.0941,2
A,8,06:00,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,189.335,23.5679,2
A,8,06:30,6.0,3.8079,1.0,1.0,0.125,0.1718,0.25,0.5357,206.29,174.013,3
A,8,07:00,5.0,5.1478,0.0,2.1213,0.0,0.1768,0.4,0.4425,268.4,31.0479,3
A,8,07:30,14.0,4.3012,0.0,1.4142,0.0,0.1768,0.9333,0.0473,275.83,46.7494,3
A,8,08:00,34.0,19.0,0.0,0.7071,0.0,0.0134,0.9333,0.089,307.87,43.9319,3
A,8,08:30,88.0,57.2756,2.0,1.5811,0.0227,0.018,0.8372,0.1647,305.18,48.4404,3
A,8,09:00,119.0,69.0652,0.0,0.7071,0.0,0.0052,0.9265,0.0554,308.7,40.5241,3
A,8,09:30,155.0,96.8736,0.0,3.5355,0.0,0.0228,0.9333,0.0314,331.31,53.7532,3
A,8,10:00,182.0,114.4028,0.0,1.4142,0.0,0.0069,0.9505,0.1528,351.02,60.9907,3
A,8,10:30,212.0,124.4689,0.0,0.7071,0.0,0.0033,0.9674,0.0744,316.95,50.3673,3
A,8,11:00,199.0,123.7942,1.0,0.7071,0.0049,0.0263,0.995,0.0212,327.58,11.7862,3
A,8,11:30,234.0,139.4453,0.0,1.4142,0.0,0.0058,1.0,0.0381,313.99,15.2428,3
A,8,12:00,218.0,126.0575,0.0,4.9497,0.0,0.0175,0.9908,0.1039,318.88,31.3245,3
A,8,12:30,231.0,122.5255,4.0,2.9155,0.0198,0.0367,0.9091,0.1533,290.29,21.3593,3
A,8,13:00,223.0,105.3613,0.0,1.4142,0.0,0.0191,0.9955,0.2227,325.81,14.8436,3
A,8,13:30,209.0,97.4295,0.0,0.0,0.0,0.0,0.9592,0.054,308.66,56.0628,3
A,8,14:00,236.0,110.1363,0.0,0.7071,0.0,0.0084,0.988,0.0151,303.24,8.194,3
A,8,14:30,179.0,78.848,1.0,0.7071,0.0056,0.0061,0.9872,0.0124,318.51,44.295,3
A,8,15:00,253.0,129.5569,1.0,0.7071,0.004,0.0078,0.9841,0.0494,314.62,10.7574,3
A,8,15:30,261.0,120.31,3.0,1.4142,0.0115,0.0162,0.7955,0.0948,323.43,24.2215,3
A,8,16:00,237.0,91.8096,1.0,0.7071,0.0038,0.0027,0.8941,0.0329,309.39,35.1882,3
A,8,16:30,243.0,113.932,0.0,0.7071,0.0,0.0027,0.988,0.0004,319.14,12.5942,3
A,8,17:00,185.0,82.8553,0.0,0.0,0.0,0.0,0.9954,0.0055,282.39,17.7996,3
A,8,17:30,184.0,77.3369,0.0,0.7071,0.0,0.0094,0.9595,0.0171,339.86,59.4764,3
A,8,18:00,157.0,70.5868,1.0,0.7071,0.0114,0.0053,0.8205,0.02,324.32,9.0466,3
A,8,18:30,138.0,70.516,0.0,0.7071,0.0,0.0181,0.9737,0.0332,305.71,65.5626,3
A,8,19:00,82.0,41.8868,0.0,0.0,0.0,0.0,0.9808,0.0411,327.81,30.0567,3
A,8,19:30,89.0,45.3927,0.0,0.0,0.0,0.0,1.0,0.0079,276.96,35.4335,3
A,8,20:00,47.0,12.3491,0.0,0.0,0.0,0.0,1.0,0.1141,347.67,11.2778,3
A,8,20:30,49.0,15.7003,1.0,0.7071,0.0204,0.0186,0.9615,0.0418,294.96,46.4198,3
A,8,21:00,38.0,10.6301,0.0,0.7071,0.0,0.0186,0.9459,0.0415,287.41,50.2331,3
A,8,21:30,23.0,10.4403,0.0,0.0,0.0,0.0,1.0,0.0197,299.39,63.3644,3
A,8,22:00,19.0,5.1478,0.0,0.0,0.0,0.0,1.0,0.0,271.0,89.1175,3
A,8,22:30,14.0,6.3246,2.0,1.5811,0.1429,0.0409,0.5556,0.0393,291.0,47.4048,3
A,8,23:00,14.0,5.0,0.0,2.1213,0.0,0.1515,0.3636,0.2573,300.57,92.4096,3
A,8,23:30,8.0,4.4721,1.0,1.0,0.1429,0.1024,1.0,0.3536,339.0,71.7573,3
A,9,00:00,8.0,3.5355,0.0,0.0,0.0,0.0,1.0,0.0643,279.38,139.5642,3
A,9,00:30,4.0,2.2361,0.0,0.0,0.0,0.0,1.0,0.0,378.0,164.2639,3
A,9,01:00,4.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,237.0,0.0,1
A,9,01:30,1.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,164.0,108.2266,3
A,9,02:00,2.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,439.5,169.0806,3
A,9,02:30,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,232.67,188.6526,3
A,9,03:00,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,221.25,95.1059,2
A,9,03:30,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,279.335,229.5764,2
A,9,04:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,216.25,46.3155,2
A,9,04:30,0.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,10.0,14.1421,2
A,9,05:00,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,495.5,75.6604,2
A,9,05:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,48.1508,3
A,9,06:00,1.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,191.0,68.5884,3
A,9,06:30,2.0,1.0,0.0,1.4142,0.0,0.4714,0.5,0.5,166.5,58.0539,3
A,9,07:00,5.0,2.5495,0.0,2.1213,0.0,0.2652,0.8,0.4472,286.67,1.1318,3
A,9,07:30,14.0,6.0,0.0,4.2426,0.0,0.2121,0.875,0.4687,356.88,55.7934,3
A,9,08:00,44.0,7.0711,0.0,0.0,0.0,0.0,0.9318,0.0122,275.36,34.3079,3
A,9,08:30,90.0,5.1478,3.0,2.5495,0.0333,0.0303,0.8462,0.1089,280.07,66.8246,3
A,9,09:00,121.0,13.0384,0.0,0.7071,0.0,0.0059,0.8417,0.1019,317.23,25.9054,3
A,9,09:30,154.0,13.7295,1.0,1.0,0.0065,0.0061,0.9325,0.0389,308.28,12.4189,3
A,9,10:00,185.0,24.7386,0.0,1.4142,0.0,0.0076,0.9704,0.0241,324.23,19.3391,3
A,9,10:30,193.0,34.7131,0.0,0.0,0.0,0.0,0.9842,0.0039,319.34,8.8698,3
A,9,11:00,221.0,6.6708,0.0,0.0,0.0,0.0,0.9859,0.023,322.62,15.2363,3
A,9,11:30,218.0,17.72,0.0,0.7071,0.0,0.0033,1.0,0.0228,326.13,14.8692,3
A,9,12:00,232.0,2.5495,1.0,1.5811,0.0043,0.0068,0.927,0.1818,311.02,3.12,3
A,9,12:30,225.0,5.0,0.0,0.7071,0.0,0.0032,0.9783,0.0154,327.25,18.388,3
A,9,13:00,222.0,12.7279,0.0,0.0,0.0,0.0,0.991,0.0043,331.98,33.9571,3
A,9,13:30,235.0,28.6356,0.0,0.7071,0.0,0.003,1.0,0.0028,317.41,31.2656,3
A,9,14:00,238.0,26.9258,0.0,0.0,0.0,0.0,0.9951,0.004,324.2,19.017,3
A,9,14:30,230.0,19.8494,0.0,0.0,0.0,0.0,0.9884,0.0142,349.65,30.0776,3
A,9,15:00,238.0,10.9772,0.0,0.0,0.0,0.0,0.9829,0.0366,331.55,30.3172,3
A,9,15:30,237.0,7.8102,2.0,0.7071,0.0084,0.0028,0.9447,0.0631,333.76,16.1592,3
A,9,16:00,257.0,41.3824,0.0,0.7071,0.0,0.0028,0.9928,0.0088,355.17,27.9423,3
A,9,16:30,215.0,29.0947,0.0,0.7071,0.0,0.0036,1.0,0.0036,323.26,19.4917,3
A,9,17:00,196.0,27.8568,0.0,1.4142,0.0,0.0078,0.9741,0.077,331.115,15.3663,3
A,9,17:30,157.0,17.3925,1.0,0.7071,0.0056,0.004,0.9931,0.0584,316.88,22.1487,3
A,9,18:00,150.0,14.3003,0.0,0.7071,0.0,0.0046,0.9923,0.111,301.855,6.3645,3
A,9,18:30,139.0,29.7405,1.0,0.7071,0.0063,0.0051,0.9901,0.0077,363.925,20.5936,3
A,9,19:00,82.0,13.5093,0.0,0.0,0.0,0.0,0.9604,0.0886,348.885,24.4355,3
A,9,19:30,62.0,15.1822,0.0,2.8284,0.0,0.0349,0.9677,0.0727,329.14,15.5574,3
A,9,20:00,44.0,15.5081,0.0,0.7071,0.0,0.011,1.0,0.0449,299.815,19.2464,3
A,9,20:30,43.0,3.0,2.0,0.7071,0.0435,0.015,0.9524,0.1007,319.71,41.1498,3
A,9,21:00,27.0,5.1478,1.0,0.0,0.037,0.0094,1.0,0.0816,318.455,33.4795,3
A,9,21:30,19.0,6.6708,0.0,0.7071,0.0,0.0372,1.0,0.0786,346.0,77.1243,3
A,9,22:00,16.0,2.8284,0.0,0.0,0.0,0.0,1.0,0.0,335.06,80.0117,3
A,9,22:30,10.0,3.1623,0.0,1.4142,0.0,0.1414,0.5,0.2517,248.0,76.7241,3
A,9,23:00,8.0,1.5811,0.0,0.7071,0.0,0.1179,0.8,0.0721,465.33,140.7788,3
A,9,23:30,5.0,3.5355,0.0,0.7071,0.0,0.1414,0.9,0.1,218.83,35.4702,3
A,10,00:00,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.2357,204.5,165.5529,3
A,10,00:30,4.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,315.2,209.5332,3
A,10,01:00,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266.5,509.9781,3
A,10,01:30,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,271.0,116.508,3
A,10,02:00,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,379.4153,3
A,10,02:30,4.0,2.9155,0.0,0.0,0.0,0.0,1.0,0.0,228.25,161.7617,3
A,10,03:00,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,313.33,45.1501,3
A,10,03:30,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,152.25,51.2652,2
A,10,04:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,347.0,0.0,1
A,10,04:30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,271.0,281.4285,2
A,10,05:00,2.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,177.335,10.8399,2
A,10,05:30,2.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0,141.33,127.3663,3
A,10,06:00,3.0,2.2361,0.0,1.4142,0.0,0.3536,1.0,0.0,307.0,298.1359,3
A,10,06:30,3.0,2.9155,0.0,2.1213,0.0,0.3031,0.75,0.25,271.0,150.7573,3
A,10,07:00,10.0,2.5495,0.0,0.7071,0.0,0.0884,0.5714,0.3502,284.6,70.8059,3
A,10,07:30,16.0,0.7071,0.0,1.4142,0.0,0.0943,0.1538,0.4221,255.75,8.7068,3
A,10,08:00,45.0,6.4031,0.0,1.4142,0.0,0.0314,0.8478,0.0376,282.2,42.861,3
A,10,08:30,64.0,3.6056,1.0,0.7071,0.0154,0.0109,0.8966,0.136,280.07,56.245,3
A,10,09:00,106.0,21.6333,0.0,2.1213,0.0,0.019,0.9434,0.0508,315.42,34.4015,3
A,10,09:30,129.0,34.176,0.0,0.0,0.0,0.0,0.969,0.0151,305.79,52.4114,3
A,10,10:00,172.0,36.7764,3.0,2.2361,0.0174,0.0129,0.8462,0.1058,308.44,27.0942,3
A,10,10:30,200.0,50.774,2.0,1.4142,0.0093,0.0066,0.9293,0.036,306.94,13.7579,3
A,10,11:00,215.0,53.2024,1.0,2.2361,0.0071,0.0093,0.8921,0.0744,312.65,39.3949,3
A,10,11:30,219.0,53.6004,2.0,2.0,0.0139,0.0101,0.9178,0.0983,340.47,24.6734,3
A,10,12:00,207.0,42.9535,0.0,0.7071,0.0,0.0047,0.9561,0.0686,324.37,10.4175,3
A,10,12:30,231.0,52.4369,3.0,3.6056,0.0186,0.0136,0.8651,0.1615,294.37,18.8781,3
A,10,13:00,215.0,35.1159,1.0,0.7071,0.0046,0.0036,0.9256,0.0823,312.34,23.7598,3
A,10,13:30,203.0,33.8397,0.0,0.3536,0.0,0.0022,0.993,0.0058,322.07,44.1773,3
A,10,14:00,229.0,52.8015,1.5,1.118,0.0078,0.0056,0.9913,0.0502,314.75,6.0907,3
A,10,14:30,222.0,41.7567,0.0,1.4142,0.0,0.0082,0.991,0.0281,312.925,13.4888,3
A,10,15:00,226.0,50.171,0.0,2.1213,0.0,0.0094,1.0,0.038,327.03,26.4505,3
A,10,15:30,209.0,33.2885,0.0,13.435,0.0,0.0643,0.9313,0.2207,329.06,17.9288,3
A,10,16:00,236.0,64.6607,2.0,5.831,0.0138,0.0214,0.972,0.1739,329.43,30.82,3
A,10,16:30,195.0,55.0,0.0,0.0,0.0,0.0,0.9897,0.0407,321.52,8.667,3
A,10,17:00,193.0,64.3506,0.0,1.4142,0.0,0.0074,0.9948,0.0053,331.29,53.7355,3
A,10,17:30,158.0,62.9682,0.0,0.0,0.0,0.0,1.0,0.032,288.48,46.689,3
A,10,18:00,166.0,65.0538,0.0,1.4142,0.0,0.0085,0.9865,0.0383,370.43,40.5407,3
A,10,18:30,132.0,41.0366,0.0,0.0,0.0,0.0,1.0,0.0107,328.99,26.9976,3
A,10,19:00,87.0,24.0832,0.0,0.7071,0.0,0.0079,0.9773,0.0288,371.72,29.2329,3
A,10,19:30,51.0,7.2111,0.0,0.0,0.0,0.0,1.0,0.0,309.2,51.278,3
A,10,20:00,44.0,7.2111,1.0,1.0,0.0227,0.0238,0.9535,0.0589,311.84,17.2629,3
A,10,20:30,30.0,9.2195,1.0,1.0,0.0333,0.026,0.9231,0.1133,313.9,56.7405,3
A,10,21:00,28.0,2.2361,1.0,2.2361,0.0357,0.0706,0.9259,0.108,345.78,103.579,3
A,10,21:30,22.0,12.3491,1.0,0.7071,0.0256,0.0279,0.8824,0.1473,318.71,12.5375,3
A,10,22:00,12.0,3.6056,0.0,0.0,0.0,0.0,1.0,0.0,342.27,116.2708,3
A,10,22:30,10.0,0.7071,1.0,1.0,0.0909,0.1004,0.6,0.2236,300.5,73.4908,3
A,10,23:00,7.0,2.2361,0.0,0.7071,0.0,0.0707,0.7143,0.1403,169.83,86.9594,3
A,10,23:30,8.0,2.9155,0.0,0.7071,0.0,0.0589,0.75,0.2284,364.0,66.9361,3
A,11,00:00,3.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,422.585,203.767,2
A,11,00:30,2.5,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,110.875,19.6222,2
A,11,01:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1105.0,0.0,1
A,11,01:30,3.0,1.4142,0.0,0.0,0.0,0.0,0.625,0.5303,281.625,104.475,2
A,11,02:00,1.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,626.75,523.6126,2
A,11,02:30,2.5,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,362.75,89.449,2
A,11,03:00,4.0,2.8284,0.5,0.7071,0.0834,0.1179,1.0,0.0,171.55,16.8999,2
A,11,03:30,4.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0,121.1,97.4393,2
A,11,04:00,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.33,0.0,1
A,11,04:30,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,1
A,11,05:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258.5,38.8909,2
A,11,05:30,0.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,187.5,265.165,2
A,11,06:00,2.5,2.1213,0.0,0.0,0.0,0.0,0.875,0.1768,230.75,4.5962,2
A,11,06:30,5.5,0.7071,1.5,0.7071,0.2666,0.0943,0.5,0.3536,293.625,66.2913,2
A,11,07:00,12.0,7.0711,1.0,0.0,0.1008,0.0595,0.3646,0.4272,423.125,43.6638,2
A,11,07:30,15.5,0.7071,1.0,1.4142,0.0667,0.0943,0.4832,0.4658,245.145,1.8314,2
A,11,08:00,46.0,14.1421,0.5,0.7071,0.0089,0.0127,0.853,0.0279,282.88,30.9713,2
A,11,08:30,83.0,7.0711,0.0,0.0,0.0,0.0,0.867,0.0113,289.11,6.3922,2
A,11,09:00,123.0,1.4142,1.5,2.1213,0.0121,0.0171,0.9175,0.082,315.155,33.2552,2
A,11,09:30,122.0,5.6569,0.0,0.0,0.0,0.0,0.9306,0.0142,323.465,12.7067,2
A,11,10:00,162.0,19.799,0.5,0.7071,0.0028,0.004,0.9449,0.011,314.15,26.4317,2
A,11,10:30,195.5,7.7782,1.0,0.0,0.0052,0.0002,0.9619,0.0239,317.855,13.2724,2
A,11,11:00,234.0,24.0416,0.0,0.0,0.0,0.0,0.9527,0.0049,312.17,25.866,2
A,11,11:30,225.5,4.9497,2.0,2.8284,0.0088,0.0124,0.8598,0.1411,323.73,8.3014,2
A,11,12:00,256.5,43.1335,5.5,7.7782,0.0192,0.0271,0.765,0.0556,306.665,27.7964,2
A,11,12:30,215.0,7.0711,0.0,0.0,0.0,0.0,0.9438,0.0216,316.895,13.1451,2
A,11,13:00,242.5,7.7782,7.5,2.1213,0.0311,0.0098,0.7435,0.0464,317.72,16.5322,2
A,11,13:30,234.5,19.0919,0.0,0.0,0.0,0.0,0.9277,0.0574,317.54,11.243,2
A,11,14:00,224.0,5.6569,1.0,1.4142,0.0044,0.0062,0.9157,0.0872,307.205,0.6293,2
A,11,14:30,236.5,19.0919,1.0,1.4142,0.004,0.0057,0.9218,0.0479,330.14,1.3576,2
A,11,15:00,230.0,4.2426,3.0,4.2426,0.0132,0.0187,0.8191,0.2498,320.65,10.847,2
A,11,15:30,245.0,7.0711,1.5,2.1213,0.006,0.0085,0.8901,0.0964,342.05,7.0428,2
A,11,16:00,222.0,14.1421,1.0,0.0,0.0045,0.0003,0.9741,0.0367,355.04,47.3337,2
A,11,16:30,205.5,13.435,0.0,0.0,0.0,0.0,0.9698,0.0428,320.515,50.9188,2
A,11,17:00,193.5,2.1213,0.0,0.0,0.0,0.0,0.9558,0.0553,348.275,23.78,2
