group,Date,day_of_week,interval,interval_abd
A,2025-08-13,Wednesday,20:30,0.009574
A,2025-08-13,Wednesday,21:00,0.009574
A,2025-08-13,Wednesday,21:30,0.0
A,2025-08-13,Wednesday,22:00,0.0
A,2025-08-13,Wednesday,22:30,0.039673
A,2025-08-13,Wednesday,23:00,0.029493
A,2025-08-13,Wednesday,23:30,0.0
A,2025-08-14,Thursday,00:00,0.0
A,2025-08-14,Thursday,00:30,0.0
A,2025-08-14,Thursday,01:00,0.0
A,2025-08-14,Thursday,01:30,0.0
A,2025-08-14,Thursday,02:00,0.0
A,2025-08-14,Thursday,02:30,0.0
A,2025-08-14,Thursday,03:00,0.0
A,2025-08-14,Thursday,03:30,0.0
A,2025-08-14,Thursday,04:00,0.0
A,2025-08-14,Thursday,04:30,0.0
A,2025-08-14,Thursday,05:00,0.0
A,2025-08-14,Thursday,05:30,0.0
A,2025-08-14,Thursday,06:00,0.0
A,2025-08-14,Thursday,06:30,0.186611
A,2025-08-14,Thursday,07:00,0.117192
A,2025-08-14,Thursday,07:30,0.075498
A,2025-08-14,Thursday,08:00,0.005225
A,2025-08-14,Thursday,08:30,0.007251
A,2025-08-14,Thursday,09:00,0.0
A,2025-08-14,Thursday,09:30,0.0016
A,2025-08-14,Thursday,10:00,0.001919
A,2025-08-14,Thursday,10:30,0.0
A,2025-08-14,Thursday,11:00,0.0
A,2025-08-14,Thursday,11:30,0.0
A,2025-08-14,Thursday,12:00,0.0
A,2025-08-14,Thursday,12:30,0.005012
A,2025-08-14,Thursday,13:00,0.005012
A,2025-08-14,Thursday,13:30,0.003519
A,2025-08-14,Thursday,14:00,0.003519
A,2025-08-14,Thursday,14:30,0.001173
A,2025-08-14,Thursday,15:00,0.00128
A,2025-08-14,Thursday,15:30,0.010557
A,2025-08-14,Thursday,16:00,0.003412
A,2025-08-14,Thursday,16:30,0.001173
A,2025-08-14,Thursday,17:00,0.0
A,2025-08-14,Thursday,17:30,0.0016
A,2025-08-14,Thursday,18:00,0.0
A,2025-08-14,Thursday,18:30,0.0
A,2025-08-14,Thursday,19:00,0.0
A,2025-08-14,Thursday,19:30,0.009704
A,2025-08-14,Thursday,20:00,0.006185
A,2025-08-14,Thursday,20:30,0.010877
A,2025-08-14,Thursday,21:00,0.036043
A,2025-08-14,Thursday,21:30,0.0
A,2025-08-14,Thursday,22:00,0.051825
A,2025-08-14,Thursday,22:30,0.131908
A,2025-08-14,Thursday,23:00,0.059182
A,2025-08-14,Thursday,23:30,0.044467
A,2025-08-15,Friday,00:00,0.0
A,2025-08-15,Friday,00:30,0.0
A,2025-08-15,Friday,01:00,0.0
A,2025-08-15,Friday,01:30,0.0
A,2025-08-15,Friday,02:00,0.0
A,2025-08-15,Friday,02:30,0.0
A,2025-08-15,Friday,03:00,0.0
A,2025-08-15,Friday,03:30,0.0
A,2025-08-15,Friday,04:00,0.0
A,2025-08-15,Friday,04:30,0.0
A,2025-08-15,Friday,05:00,0.0
A,2025-08-15,Friday,05:30,0.0
A,2025-08-15,Friday,06:00,0.189607
A,2025-08-15,Friday,06:30,0.922702
A,2025-08-15,Friday,07:00,0.484483
A,2025-08-15,Friday,07:30,0.447017
A,2025-08-15,Friday,08:00,0.021388
A,2025-08-15,Friday,08:30,0.005006
A,2025-08-15,Friday,09:00,0.003185
A,2025-08-15,Friday,09:30,0.013652
A,2025-08-15,Friday,10:00,0.002579
A,2025-08-15,Friday,10:30,0.010011
A,2025-08-15,Friday,11:00,0.003944
A,2025-08-15,Friday,11:30,0.003337
A,2025-08-15,Friday,12:00,0.01259
A,2025-08-15,Friday,12:30,0.012287
A,2025-08-15,Friday,13:00,0.014258
A,2025-08-15,Friday,13:30,0.005309
A,2025-08-15,Friday,14:00,0.0
A,2025-08-15,Friday,14:30,0.012438
A,2025-08-15,Friday,15:00,0.011528
A,2025-08-15,Friday,15:30,0.010315
A,2025-08-15,Friday,16:00,0.003489
A,2025-08-15,Friday,16:30,0.003489
A,2025-08-15,Friday,17:00,0.007129
A,2025-08-15,Friday,17:30,0.01168
A,2025-08-15,Friday,18:00,0.013955
A,2025-08-15,Friday,18:30,0.006978
A,2025-08-15,Friday,19:00,0.010011
A,2025-08-15,Friday,19:30,0.004702
A,2025-08-15,Friday,20:00,0.020933
A,2025-08-15,Friday,20:30,0.033978
A,2025-08-15,Friday,21:00,0.075236
A,2025-08-15,Friday,21:30,0.0
A,2025-08-15,Friday,22:00,0.015169
A,2025-08-15,Friday,22:30,0.24664
A,2025-08-15,Friday,23:00,0.09268
A,2025-08-15,Friday,23:30,0.177017
A,2025-08-16,Saturday,00:00,0.023764
A,2025-08-16,Saturday,00:30,0.0
A,2025-08-16,Saturday,01:00,0.08462
A,2025-08-16,Saturday,01:30,0.0
A,2025-08-16,Saturday,02:00,0.0
A,2025-08-16,Saturday,02:30,0.0
A,2025-08-16,Saturday,03:00,0.0
A,2025-08-16,Saturday,03:30,0.0
A,2025-08-16,Saturday,04:00,0.0
A,2025-08-16,Saturday,04:30,0.0
A,2025-08-16,Saturday,05:00,0.0
A,2025-08-16,Saturday,05:30,0.0
A,2025-08-16,Saturday,06:00,0.038083
A,2025-08-16,Saturday,06:30,0.126892
A,2025-08-16,Saturday,07:00,0.085687
A,2025-08-16,Saturday,07:30,0.054382
A,2025-08-16,Saturday,08:00,0.010816
A,2025-08-16,Saturday,08:30,0.0
A,2025-08-16,Saturday,09:00,0.005332
A,2025-08-16,Saturday,09:30,0.005255
A,2025-08-16,Saturday,10:00,0.003808
A,2025-08-16,Saturday,10:30,0.0
A,2025-08-16,Saturday,11:00,0.004951
A,2025-08-16,Saturday,11:30,0.01828
A,2025-08-16,Saturday,12:00,0.033589
A,2025-08-16,Saturday,12:30,0.04867
A,2025-08-16,Saturday,13:00,0.005789
A,2025-08-16,Saturday,13:30,0.002285
A,2025-08-16,Saturday,14:00,0.009368
A,2025-08-16,Saturday,14:30,0.017061
A,2025-08-16,Saturday,15:00,0.005712
A,2025-08-16,Saturday,15:30,0.006703
A,2025-08-16,Saturday,16:00,0.003275
A,2025-08-16,Saturday,16:30,0.0
A,2025-08-16,Saturday,17:00,0.016299
A,2025-08-16,Saturday,17:30,0.026125
A,2025-08-16,Saturday,18:00,0.002056
A,2025-08-16,Saturday,18:30,0.009292
A,2025-08-16,Saturday,19:00,0.002666
A,2025-08-16,Saturday,19:30,0.013253
A,2025-08-16,Saturday,20:00,0.003884
A,2025-08-16,Saturday,20:30,0.04212
A,2025-08-16,Saturday,21:00,0.007921
A,2025-08-16,Saturday,21:30,0.063446
A,2025-08-16,Saturday,22:00,0.01729
A,2025-08-16,Saturday,22:30,0.023764
A,2025-08-16,Saturday,23:00,0.038083
A,2025-08-16,Saturday,23:30,0.0
A,2025-08-17,Sunday,00:00,0.038992
A,2025-08-17,Sunday,00:30,0.168312
A,2025-08-17,Sunday,01:00,0.155875
A,2025-08-17,Sunday,01:30,0.046753
A,2025-08-17,Sunday,02:00,0.0
A,2025-08-17,Sunday,02:30,0.0
A,2025-08-17,Sunday,03:00,0.0
A,2025-08-17,Sunday,03:30,0.0
A,2025-08-17,Sunday,04:00,0.0
A,2025-08-17,Sunday,04:30,0.0
A,2025-08-17,Sunday,05:00,0.0
A,2025-08-17,Sunday,05:30,0.0
A,2025-08-17,Sunday,06:00,0.0
A,2025-08-17,Sunday,06:30,0.0
A,2025-08-17,Sunday,07:00,0.0
A,2025-08-17,Sunday,07:30,0.046753
A,2025-08-17,Sunday,08:00,0.0
A,2025-08-17,Sunday,08:30,0.0
A,2025-08-17,Sunday,09:00,0.0
A,2025-08-17,Sunday,09:30,0.006639
A,2025-08-17,Sunday,10:00,0.0
A,2025-08-17,Sunday,10:30,0.0
A,2025-08-17,Sunday,11:00,0.007761
A,2025-08-17,Sunday,11:30,0.0
A,2025-08-17,Sunday,12:00,0.011314
A,2025-08-17,Sunday,12:30,0.015803
A,2025-08-17,Sunday,13:00,0.029455
A,2025-08-17,Sunday,13:30,0.010192
A,2025-08-17,Sunday,14:00,0.009257
A,2025-08-17,Sunday,14:30,0.016644
A,2025-08-17,Sunday,15:00,0.002712
A,2025-08-17,Sunday,15:30,0.015335
A,2025-08-17,Sunday,16:00,0.0
A,2025-08-17,Sunday,16:30,0.0
A,2025-08-17,Sunday,17:00,0.0
A,2025-08-17,Sunday,17:30,0.008135
A,2025-08-17,Sunday,18:00,0.003179
A,2025-08-17,Sunday,18:30,0.016738
A,2025-08-17,Sunday,19:00,0.0
A,2025-08-17,Sunday,19:30,0.015709
A,2025-08-17,Sunday,20:00,0.015148
A,2025-08-17,Sunday,20:30,0.039179
A,2025-08-17,Sunday,21:00,0.054234
A,2025-08-17,Sunday,21:30,0.0
A,2025-08-17,Sunday,22:00,0.0
A,2025-08-17,Sunday,22:30,0.187106
A,2025-08-17,Sunday,23:00,0.062369
A,2025-08-17,Sunday,23:30,0.054514
A,2025-08-18,Monday,00:00,0.0
A,2025-08-18,Monday,00:30,0.0
A,2025-08-18,Monday,01:00,0.0
A,2025-08-18,Monday,01:30,0.0
A,2025-08-18,Monday,02:00,0.0
A,2025-08-18,Monday,02:30,0.0
A,2025-08-18,Monday,03:00,0.0
A,2025-08-18,Monday,03:30,0.0
A,2025-08-18,Monday,04:00,0.0
A,2025-08-18,Monday,04:30,0.0
A,2025-08-18,Monday,05:00,0.0
A,2025-08-18,Monday,05:30,0.035906
A,2025-08-18,Monday,06:00,0.0
A,2025-08-18,Monday,06:30,0.028725
A,2025-08-18,Monday,07:00,0.0
A,2025-08-18,Monday,07:30,0.003267
A,2025-08-18,Monday,08:00,0.004452
A,2025-08-18,Monday,08:30,0.007145
A,2025-08-18,Monday,09:00,0.001077
A,2025-08-18,Monday,09:30,0.002621
A,2025-08-18,Monday,10:00,0.001939
A,2025-08-18,Monday,10:30,0.002083
A,2025-08-18,Monday,11:00,0.000646
A,2025-08-18,Monday,11:30,0.0
A,2025-08-18,Monday,12:00,0.000898
A,2025-08-18,Monday,12:30,0.0
A,2025-08-18,Monday,13:00,0.000718
A,2025-08-18,Monday,13:30,0.001293
A,2025-08-18,Monday,14:00,0.003016
A,2025-08-18,Monday,14:30,0.005135
A,2025-08-18,Monday,15:00,0.004704
A,2025-08-18,Monday,15:30,0.003914
A,2025-08-18,Monday,16:00,0.000287
A,2025-08-18,Monday,16:30,0.000574
A,2025-08-18,Monday,17:00,0.0014
A,2025-08-18,Monday,17:30,0.001472
A,2025-08-18,Monday,18:00,0.000467
A,2025-08-18,Monday,18:30,0.003806
A,2025-08-18,Monday,19:00,0.0
A,2025-08-18,Monday,19:30,0.010054
A,2025-08-18,Monday,20:00,0.004345
A,2025-08-18,Monday,20:30,0.011993
A,2025-08-18,Monday,21:00,0.006176
A,2025-08-18,Monday,21:30,0.004237
A,2025-08-18,Monday,22:00,0.0
A,2025-08-18,Monday,22:30,0.046714
A,2025-08-18,Monday,23:00,0.011741
A,2025-08-18,Monday,23:30,0.0
A,2025-08-19,Tuesday,00:00,0.0
A,2025-08-19,Tuesday,00:30,0.0
A,2025-08-19,Tuesday,01:00,0.0
A,2025-08-19,Tuesday,01:30,0.148256
A,2025-08-19,Tuesday,02:00,0.0
A,2025-08-19,Tuesday,02:30,0.0
A,2025-08-19,Tuesday,03:00,0.0
A,2025-08-19,Tuesday,03:30,0.593023
A,2025-08-19,Tuesday,04:00,0.0
A,2025-08-19,Tuesday,04:30,0.0
A,2025-08-19,Tuesday,05:00,0.0
A,2025-08-19,Tuesday,05:30,0.0
A,2025-08-19,Tuesday,06:00,0.0
A,2025-08-19,Tuesday,06:30,0.042342
A,2025-08-19,Tuesday,07:00,0.029651
A,2025-08-19,Tuesday,07:30,0.018502
A,2025-08-19,Tuesday,08:00,0.013165
A,2025-08-19,Tuesday,08:30,0.02206
A,2025-08-19,Tuesday,09:00,0.012098
A,2025-08-19,Tuesday,09:30,0.007828
A,2025-08-19,Tuesday,10:00,0.006642
A,2025-08-19,Tuesday,10:30,0.00427
A,2025-08-19,Tuesday,11:00,0.008302
A,2025-08-19,Tuesday,11:30,0.001423
A,2025-08-19,Tuesday,12:00,0.001305
A,2025-08-19,Tuesday,12:30,0.0102
A,2025-08-19,Tuesday,13:00,0.001305
A,2025-08-19,Tuesday,13:30,0.001186
A,2025-08-19,Tuesday,14:00,0.0
A,2025-08-19,Tuesday,14:30,0.0
A,2025-08-19,Tuesday,15:00,0.0
A,2025-08-19,Tuesday,15:30,0.0
A,2025-08-19,Tuesday,16:00,0.006286
A,2025-08-19,Tuesday,16:30,0.0
A,2025-08-19,Tuesday,17:00,0.001542
A,2025-08-19,Tuesday,17:30,0.0
A,2025-08-19,Tuesday,18:00,0.0
A,2025-08-19,Tuesday,18:30,0.006642
A,2025-08-19,Tuesday,19:00,0.0
A,2025-08-19,Tuesday,19:30,0.004033
A,2025-08-19,Tuesday,20:00,0.02894
A,2025-08-19,Tuesday,20:30,0.034751
A,2025-08-19,Tuesday,21:00,0.063691
A,2025-08-19,Tuesday,21:30,0.020519
A,2025-08-19,Tuesday,22:00,0.0
A,2025-08-19,Tuesday,22:30,0.197477
A,2025-08-19,Tuesday,23:00,0.091444
A,2025-08-19,Tuesday,23:30,0.0
A,2025-08-20,Wednesday,00:00,0.0
A,2025-08-20,Wednesday,00:30,0.0
A,2025-08-20,Wednesday,01:00,0.0
A,2025-08-20,Wednesday,01:30,0.0
A,2025-08-20,Wednesday,02:00,0.0
A,2025-08-20,Wednesday,02:30,0.0
A,2025-08-20,Wednesday,03:00,0.0
A,2025-08-20,Wednesday,03:30,0.0
A,2025-08-20,Wednesday,04:00,0.0
A,2025-08-20,Wednesday,04:30,0.0
A,2025-08-20,Wednesday,05:00,0.0
A,2025-08-20,Wednesday,05:30,0.0
A,2025-08-20,Wednesday,06:00,0.0
A,2025-08-20,Wednesday,06:30,0.121263
A,2025-08-20,Wednesday,07:00,0.032909
A,2025-08-20,Wednesday,07:30,0.039774
A,2025-08-20,Wednesday,08:00,0.011865
A,2025-08-20,Wednesday,08:30,0.007462
A,2025-08-20,Wednesday,09:00,0.012611
A,2025-08-20,Wednesday,09:30,0.002388
A,2025-08-20,Wednesday,10:00,0.001045
A,2025-08-20,Wednesday,10:30,0.00097
A,2025-08-20,Wednesday,11:00,0.000895
A,2025-08-20,Wednesday,11:30,0.00403
A,2025-08-20,Wednesday,12:00,0.002388
A,2025-08-20,Wednesday,12:30,0.0
A,2025-08-20,Wednesday,13:00,0.009999
A,2025-08-20,Wednesday,13:30,0.0
A,2025-08-20,Wednesday,14:00,0.001492
A,2025-08-20,Wednesday,14:30,0.0
A,2025-08-20,Wednesday,15:00,0.005746
A,2025-08-20,Wednesday,15:30,0.002463
A,2025-08-20,Wednesday,16:00,0.001642
A,2025-08-20,Wednesday,16:30,0.0
A,2025-08-20,Wednesday,17:00,0.001045
A,2025-08-20,Wednesday,17:30,0.007089
A,2025-08-20,Wednesday,18:00,0.005671
A,2025-08-20,Wednesday,18:30,0.001492
A,2025-08-20,Wednesday,19:00,0.0
A,2025-08-20,Wednesday,19:30,0.006567
A,2025-08-20,Wednesday,20:00,0.00388
A,2025-08-20,Wednesday,20:30,0.012984
A,2025-08-20,Wednesday,21:00,0.012984
A,2025-08-20,Wednesday,21:30,0.0
A,2025-08-20,Wednesday,22:00,0.0
A,2025-08-20,Wednesday,22:30,0.053803
A,2025-08-20,Wednesday,23:00,0.039998
A,2025-08-20,Wednesday,23:30,0.0
A,2025-08-21,Thursday,00:00,0.0
A,2025-08-21,Thursday,00:30,0.0
A,2025-08-21,Thursday,01:00,0.0
A,2025-08-21,Thursday,01:30,0.0
A,2025-08-21,Thursday,02:00,0.0
A,2025-08-21,Thursday,02:30,0.0
A,2025-08-21,Thursday,03:00,0.0
A,2025-08-21,Thursday,03:30,0.0
A,2025-08-21,Thursday,04:00,0.0
A,2025-08-21,Thursday,04:30,0.0
A,2025-08-21,Thursday,05:00,0.0
A,2025-08-21,Thursday,05:30,0.0
A,2025-08-21,Thursday,06:00,0.0
A,2025-08-21,Thursday,06:30,0.246327
A,2025-08-21,Thursday,07:00,0.154693
A,2025-08-21,Thursday,07:30,0.099657
A,2025-08-21,Thursday,08:00,0.006897
A,2025-08-21,Thursday,08:30,0.009572
A,2025-08-21,Thursday,09:00,0.0
A,2025-08-21,Thursday,09:30,0.002111
A,2025-08-21,Thursday,10:00,0.002534
A,2025-08-21,Thursday,10:30,0.0
A,2025-08-21,Thursday,11:00,0.0
A,2025-08-21,Thursday,11:30,0.0
A,2025-08-21,Thursday,12:00,0.0
A,2025-08-21,Thursday,12:30,0.006616
A,2025-08-21,Thursday,13:00,0.006616
A,2025-08-21,Thursday,13:30,0.004645
A,2025-08-21,Thursday,14:00,0.004645
A,2025-08-21,Thursday,14:30,0.001548
A,2025-08-21,Thursday,15:00,0.001689
A,2025-08-21,Thursday,15:30,0.013935
A,2025-08-21,Thursday,16:00,0.004504
A,2025-08-21,Thursday,16:30,0.001548
A,2025-08-21,Thursday,17:00,0.0
A,2025-08-21,Thursday,17:30,0.002111
A,2025-08-21,Thursday,18:00,0.0
A,2025-08-21,Thursday,18:30,0.0
A,2025-08-21,Thursday,19:00,0.0
A,2025-08-21,Thursday,19:30,0.012809
A,2025-08-21,Thursday,20:00,0.008164
A,2025-08-21,Thursday,20:30,0.014357
A,2025-08-21,Thursday,21:00,0.047576
A,2025-08-21,Thursday,21:30,0.0
A,2025-08-21,Thursday,22:00,0.068409
A,2025-08-21,Thursday,22:30,0.174118
A,2025-08-21,Thursday,23:00,0.078121
A,2025-08-21,Thursday,23:30,0.058696
A,2025-08-22,Friday,00:00,0.0
A,2025-08-22,Friday,00:30,0.0
A,2025-08-22,Friday,01:00,0.0
A,2025-08-22,Friday,01:30,0.0
A,2025-08-22,Friday,02:00,0.0
A,2025-08-22,Friday,02:30,0.0
A,2025-08-22,Friday,03:00,0.0
A,2025-08-22,Friday,03:30,0.0
A,2025-08-22,Friday,04:00,0.0
A,2025-08-22,Friday,04:30,0.0
A,2025-08-22,Friday,05:00,0.0
A,2025-08-22,Friday,05:30,0.0
A,2025-08-22,Friday,06:00,0.147472
A,2025-08-22,Friday,06:30,0.717657
A,2025-08-22,Friday,07:00,0.37682
A,2025-08-22,Friday,07:30,0.34768
A,2025-08-22,Friday,08:00,0.016635
A,2025-08-22,Friday,08:30,0.003893
A,2025-08-22,Friday,09:00,0.002478
A,2025-08-22,Friday,09:30,0.010618
A,2025-08-22,Friday,10:00,0.002006
A,2025-08-22,Friday,10:30,0.007787
A,2025-08-22,Friday,11:00,0.003067
A,2025-08-22,Friday,11:30,0.002596
A,2025-08-22,Friday,12:00,0.009792
A,2025-08-22,Friday,12:30,0.009556
A,2025-08-22,Friday,13:00,0.01109
A,2025-08-22,Friday,13:30,0.004129
A,2025-08-22,Friday,14:00,0.0
A,2025-08-22,Friday,14:30,0.009674
A,2025-08-22,Friday,15:00,0.008966
A,2025-08-22,Friday,15:30,0.008022
A,2025-08-22,Friday,16:00,0.002713
A,2025-08-22,Friday,16:30,0.002713
A,2025-08-22,Friday,17:00,0.005545
A,2025-08-22,Friday,17:30,0.009084
A,2025-08-22,Friday,18:00,0.010854
A,2025-08-22,Friday,18:30,0.005427
A,2025-08-22,Friday,19:00,0.007787
A,2025-08-22,Friday,19:30,0.003657
A,2025-08-22,Friday,20:00,0.016281
A,2025-08-22,Friday,20:30,0.026427
A,2025-08-22,Friday,21:00,0.058517
A,2025-08-22,Friday,21:30,0.0
A,2025-08-22,Friday,22:00,0.011798
A,2025-08-22,Friday,22:30,0.191831
A,2025-08-22,Friday,23:00,0.072084
A,2025-08-22,Friday,23:30,0.13768
A,2025-08-23,Saturday,00:00,0.035646
A,2025-08-23,Saturday,00:30,0.0
A,2025-08-23,Saturday,01:00,0.12693
A,2025-08-23,Saturday,01:30,0.0
A,2025-08-23,Saturday,02:00,0.0
A,2025-08-23,Saturday,02:30,0.0
A,2025-08-23,Saturday,03:00,0.0
A,2025-08-23,Saturday,03:30,0.0
A,2025-08-23,Saturday,04:00,0.0
A,2025-08-23,Saturday,04:30,0.0
A,2025-08-23,Saturday,05:00,0.0
A,2025-08-23,Saturday,05:30,0.0
A,2025-08-23,Saturday,06:00,0.057124
A,2025-08-23,Saturday,06:30,0.190338
A,2025-08-23,Saturday,07:00,0.12853
A,2025-08-23,Saturday,07:30,0.081574
A,2025-08-23,Saturday,08:00,0.016223
A,2025-08-23,Saturday,08:30,0.0
A,2025-08-23,Saturday,09:00,0.007997
A,2025-08-23,Saturday,09:30,0.007883
A,2025-08-23,Saturday,10:00,0.005712
A,2025-08-23,Saturday,10:30,0.0
A,2025-08-23,Saturday,11:00,0.007426
A,2025-08-23,Saturday,11:30,0.02742
A,2025-08-23,Saturday,12:00,0.050384
A,2025-08-23,Saturday,12:30,0.073005
A,2025-08-23,Saturday,13:00,0.008683
A,2025-08-23,Saturday,13:30,0.003427
A,2025-08-23,Saturday,14:00,0.014053
A,2025-08-23,Saturday,14:30,0.025592
A,2025-08-23,Saturday,15:00,0.008569
A,2025-08-23,Saturday,15:30,0.010054
A,2025-08-23,Saturday,16:00,0.004913
A,2025-08-23,Saturday,16:30,0.0
A,2025-08-23,Saturday,17:00,0.024449
A,2025-08-23,Saturday,17:30,0.039187
A,2025-08-23,Saturday,18:00,0.003085
A,2025-08-23,Saturday,18:30,0.013938
A,2025-08-23,Saturday,19:00,0.003999
A,2025-08-23,Saturday,19:30,0.019879
A,2025-08-23,Saturday,20:00,0.005827
A,2025-08-23,Saturday,20:30,0.06318
A,2025-08-23,Saturday,21:00,0.011882
A,2025-08-23,Saturday,21:30,0.095169
A,2025-08-23,Saturday,22:00,0.025934
A,2025-08-23,Saturday,22:30,0.035646
A,2025-08-23,Saturday,23:00,0.057124
A,2025-08-23,Saturday,23:30,0.0
A,2025-08-24,Sunday,00:00,0.108312
A,2025-08-24,Sunday,00:30,0.467532
A,2025-08-24,Sunday,01:00,0.432987
A,2025-08-24,Sunday,01:30,0.12987
A,2025-08-24,Sunday,02:00,0.0
A,2025-08-24,Sunday,02:30,0.0
A,2025-08-24,Sunday,03:00,0.0
A,2025-08-24,Sunday,03:30,0.0
A,2025-08-24,Sunday,04:00,0.0
A,2025-08-24,Sunday,04:30,0.0
A,2025-08-24,Sunday,05:00,0.0
A,2025-08-24,Sunday,05:30,0.0
A,2025-08-24,Sunday,06:00,0.0
A,2025-08-24,Sunday,06:30,0.0
A,2025-08-24,Sunday,07:00,0.0
A,2025-08-24,Sunday,07:30,0.12987
A,2025-08-24,Sunday,08:00,0.0
A,2025-08-24,Sunday,08:30,0.0
A,2025-08-24,Sunday,09:00,0.0
A,2025-08-24,Sunday,09:30,0.018442
A,2025-08-24,Sunday,10:00,0.0
A,2025-08-24,Sunday,10:30,0.0
A,2025-08-24,Sunday,11:00,0.021558
A,2025-08-24,Sunday,11:30,0.0
A,2025-08-24,Sunday,12:00,0.031429
A,2025-08-24,Sunday,12:30,0.043896
A,2025-08-24,Sunday,13:00,0.081818
A,2025-08-24,Sunday,13:30,0.028312
A,2025-08-24,Sunday,14:00,0.025714
A,2025-08-24,Sunday,14:30,0.046234
A,2025-08-24,Sunday,15:00,0.007532
A,2025-08-24,Sunday,15:30,0.042597
A,2025-08-24,Sunday,16:00,0.0
A,2025-08-24,Sunday,16:30,0.0
A,2025-08-24,Sunday,17:00,0.0
A,2025-08-24,Sunday,17:30,0.022597
A,2025-08-24,Sunday,18:00,0.008831
A,2025-08-24,Sunday,18:30,0.046494
A,2025-08-24,Sunday,19:00,0.0
A,2025-08-24,Sunday,19:30,0.043636
A,2025-08-24,Sunday,20:00,0.042078
A,2025-08-24,Sunday,20:30,0.108831
A,2025-08-24,Sunday,21:00,0.150649
A,2025-08-24,Sunday,21:30,0.0
A,2025-08-24,Sunday,22:00,0.0
A,2025-08-24,Sunday,22:30,0.51974
A,2025-08-24,Sunday,23:00,0.173247
A,2025-08-24,Sunday,23:30,0.151429
A,2025-08-25,Monday,00:00,0.0
A,2025-08-25,Monday,00:30,0.0
A,2025-08-25,Monday,01:00,0.0
A,2025-08-25,Monday,01:30,0.0
A,2025-08-25,Monday,02:00,0.0
A,2025-08-25,Monday,02:30,0.0
A,2025-08-25,Monday,03:00,0.0
A,2025-08-25,Monday,03:30,0.0
A,2025-08-25,Monday,04:00,0.0
A,2025-08-25,Monday,04:30,0.0
A,2025-08-25,Monday,05:00,0.0
A,2025-08-25,Monday,05:30,0.085906
A,2025-08-25,Monday,06:00,0.0
A,2025-08-25,Monday,06:30,0.068725
A,2025-08-25,Monday,07:00,0.0
A,2025-08-25,Monday,07:30,0.007817
A,2025-08-25,Monday,08:00,0.010652
A,2025-08-25,Monday,08:30,0.017095
A,2025-08-25,Monday,09:00,0.002577
A,2025-08-25,Monday,09:30,0.006271
A,2025-08-25,Monday,10:00,0.004639
A,2025-08-25,Monday,10:30,0.004983
A,2025-08-25,Monday,11:00,0.001546
A,2025-08-25,Monday,11:30,0.0
A,2025-08-25,Monday,12:00,0.002148
A,2025-08-25,Monday,12:30,0.0
A,2025-08-25,Monday,13:00,0.001718
A,2025-08-25,Monday,13:30,0.003093
A,2025-08-25,Monday,14:00,0.007216
A,2025-08-25,Monday,14:30,0.012285
A,2025-08-25,Monday,15:00,0.011254
A,2025-08-25,Monday,15:30,0.009364
A,2025-08-25,Monday,16:00,0.000687
A,2025-08-25,Monday,16:30,0.001374
A,2025-08-25,Monday,17:00,0.00335
A,2025-08-25,Monday,17:30,0.003522
A,2025-08-25,Monday,18:00,0.001117
A,2025-08-25,Monday,18:30,0.009106
A,2025-08-25,Monday,19:00,0.0
A,2025-08-25,Monday,19:30,0.024054
A,2025-08-25,Monday,20:00,0.010395
A,2025-08-25,Monday,20:30,0.028693
A,2025-08-25,Monday,21:00,0.014776
A,2025-08-25,Monday,21:30,0.010137
A,2025-08-25,Monday,22:00,0.0
A,2025-08-25,Monday,22:30,0.111764
A,2025-08-25,Monday,23:00,0.028091
A,2025-08-25,Monday,23:30,0.0
A,2025-08-26,Tuesday,00:00,0.0
A,2025-08-26,Tuesday,00:30,0.0
A,2025-08-26,Tuesday,01:00,0.0
A,2025-08-26,Tuesday,01:30,0.332485
A,2025-08-26,Tuesday,02:00,0.0
A,2025-08-26,Tuesday,02:30,0.0
A,2025-08-26,Tuesday,03:00,0.0
A,2025-08-26,Tuesday,03:30,1.0
A,2025-08-26,Tuesday,04:00,0.0
A,2025-08-26,Tuesday,04:30,0.0
A,2025-08-26,Tuesday,05:00,0.0
A,2025-08-26,Tuesday,05:30,0.0
A,2025-08-26,Tuesday,06:00,0.0
A,2025-08-26,Tuesday,06:30,0.094958
A,2025-08-26,Tuesday,07:00,0.066497
A,2025-08-26,Tuesday,07:30,0.041494
A,2025-08-26,Tuesday,08:00,0.029525
A,2025-08-26,Tuesday,08:30,0.049474
A,2025-08-26,Tuesday,09:00,0.027131
A,2025-08-26,Tuesday,09:30,0.017555
A,2025-08-26,Tuesday,10:00,0.014895
A,2025-08-26,Tuesday,10:30,0.009576
A,2025-08-26,Tuesday,11:00,0.018619
A,2025-08-26,Tuesday,11:30,0.003192
A,2025-08-26,Tuesday,12:00,0.002926
A,2025-08-26,Tuesday,12:30,0.022875
A,2025-08-26,Tuesday,13:00,0.002926
A,2025-08-26,Tuesday,13:30,0.00266
A,2025-08-26,Tuesday,14:00,0.0
A,2025-08-26,Tuesday,14:30,0.0
A,2025-08-26,Tuesday,15:00,0.0
A,2025-08-26,Tuesday,15:30,0.0
A,2025-08-26,Tuesday,16:00,0.014097
A,2025-08-26,Tuesday,16:30,0.0
A,2025-08-26,Tuesday,17:00,0.003458
A,2025-08-26,Tuesday,17:30,0.0
A,2025-08-26,Tuesday,18:00,0.0
